Hotel,link,review
Hotel Felicien by Elegancia,https://www.tripadvisor.in/Hotel_Review-g187147-d4107097-Reviews-or20-Hotel_Felicien_by_Elegancia-Paris_Ile_de_France.html#REVIEWS,"As a family of 2 adults and 1 child we have spent 1 night at Hotel Felicien. Among the positive sides of our stay were fast check-in, room ready at noon, big room, big and comfortable bed. Location is great as well. However, the hotel was quite difficult to find, and we were not allowed to the swimming pool because our child is less than 16. This kind of information should be written jn hotel description, because swimming pool was my priority while searching for the hotel.  Also, we found blood stains on the blanket, and tobacco remainings on the lamp, so we guess that the room has not been properly cleaned after previous guests.  It was good that there was a proper bath in the bathroom, we really liked it, but while showering all the water kept leaking to the floor because the"
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"For travellers on a budget travelling with family, this is a great hotel! Located in the arrondissement 12, the location is perfect to connect in all Paris via metro or bus. Also, daily is offered a generous and fresh breakfast which includes eggs, sausages, orange juice, seasonal fruits, hams and the freshly baked croissants and pain au chocolate among other delicious selections. Convenient 2 grocery stores and a variety of restaurants and shopping in Bercy Village. The rooms are small but the beds are comfortable and with sparkling linens, air conditioning that works perfectly. The bath can be small but is super clean and with clean towels all time, the shower with warm water. Great customer service. I definitely recommend the hotel and wish to come back again!"
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,Myself and my teenage daughter stayed here for 3 nights 22/7 - 25/7. Please bear in mind that the hotel had only just reopened after Coronavirus restrictions. The positives:- Super clean. Comfy beds with memory foam pillow and normal pillow. Near to metro station. Near to supermarket and shopping area. Bercy village on the doorstep with a range of restaurants offering different cuisines and many bars. Safe neighbourhood. We didn’t have the breakfast so can’t comment on that. Good double glazed sound proof windows. The negatives:- Small room size and bathroom (but this is typically European). The safe is located on the floor which is not easy to access given the tight space of the room or the lighting to see to the back of the safe. Shower floor can be slippery when wet so be
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"I have a reservation with them in Booking.com and even though my cancelation policy was non-refundable due to the coronavirus situation they were willing to cancel it for free. Debra and Miriam helped me to solve my issue, I'm very grateful for them."
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"This hotel was lovely and in a very good location, the rooms were clean and a reasonable size. The beds were comfy and the staff were very friendly and helpful. Very reasonable price too. Would definitely stay again."
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"We booked this as mystery hotel and were not disappointed. Room size was European in size, but totally adequate for our needs, we had a family room for 2 adults and a child. The reception team were good and multi lingual (Deborah was very good. Location is an easy walk to Bercy Village where there are plenty restaurants and cafes, at the Village there is a metro station which we used to get into the centre of Paris (Eiffel Tower etc). Just remember the hotel room is  a small European size (which was expected). Other than that , great and good value."
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-or{}-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"For travellers on a budget travelling with family, this is a great hotel! Located in the arrondissement 12, the location is perfect to connect in all Paris via metro or bus. Also, daily is offered a generous and fresh breakfast which includes eggs, sausages, orange juice, seasonal fruits, hams and the freshly baked croissants and pain au chocolate among other delicious selections. Convenient 2 grocery stores and a variety of restaurants and shopping in Bercy Village. The rooms are small but the beds are comfortable and with sparkling linens, air conditioning that works perfectly. The bath can be small but is super clean and with clean towels all time, the shower with warm water. Great customer service. I definitely recommend the hotel and wish to come back again!"
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-or{}-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,Myself and my teenage daughter stayed here for 3 nights 22/7 - 25/7. Please bear in mind that the hotel had only just reopened after Coronavirus restrictions. The positives:- Super clean. Comfy beds with memory foam pillow and normal pillow. Near to metro station. Near to supermarket and shopping area. Bercy village on the doorstep with a range of restaurants offering different cuisines and many bars. Safe neighbourhood. We didn’t have the breakfast so can’t comment on that. Good double glazed sound proof windows. The negatives:- Small room size and bathroom (but this is typically European). The safe is located on the floor which is not easy to access given the tight space of the room or the lighting to see to the back of the safe. Shower floor can be slippery when wet so be
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-or{}-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"I have a reservation with them in Booking.com and even though my cancelation policy was non-refundable due to the coronavirus situation they were willing to cancel it for free. Debra and Miriam helped me to solve my issue, I'm very grateful for them."
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-or{}-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"This hotel was lovely and in a very good location, the rooms were clean and a reasonable size. The beds were comfy and the staff were very friendly and helpful. Very reasonable price too. Would definitely stay again."
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-or{}-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"We booked this as mystery hotel and were not disappointed. Room size was European in size, but totally adequate for our needs, we had a family room for 2 adults and a child. The reception team were good and multi lingual (Deborah was very good. Location is an easy walk to Bercy Village where there are plenty restaurants and cafes, at the Village there is a metro station which we used to get into the centre of Paris (Eiffel Tower etc). Just remember the hotel room is  a small European size (which was expected). Other than that , great and good value."
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-or5-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"This hotel was very good for the money spent. The location was also good, having the metro Cour Saint-Emilion so close. The breakfast was also good with a selection of hot or cold buffet. The nearby area was very nice and there is a wide range of restaurants where to dine."
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-or5-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"Amazing experience, everything was perfect, worth the price! 🤗 we enjoyed the breakfast they have many options including pancakes, waffles and frozen yoghurt🙏😊 the room was clear, the place is quiet."
Hotel Campanile Paris Bercy Village,https://www.tripadvisor.in/Hotel_Review-g187147-d233766-Reviews-or5-Hotel_Campanile_Paris_Bercy_Village-Paris_Ile_de_France.html#REVIEWS,"Only 5min away from Bercy Village with dozens of shops and restaurant, and overlooking a nice leafy park with kids playgrounds, a skate park, a cinema and an ice-rink for teens. Easy access to Paris city centre by Metro. Very clean compact rooms with comfy beds and plenty of hot water. Some triple rooms available. Decent breakfast, handy luggage room and friendly service. Excellent mid-range option for a short city-break with kids."
